species,name,age
Spinosaurus,One-eye,40
Stegosaurus,Tiny,92
Ankylosaurus,Tank,50
Stegosaurus,Cera,47
Spinosaurus,Longneck,70
Stegosaurus,Spike,65
Tyrannosaurus,Pterry,62
Triceratops,Cera,98
Tyrannosaurus,One-eye,83
Diplodocus,Pterry,6
Tyrannosaurus,Rex,16
Diplodocus,Spiny,81
Diplodocus,One-eye,21
Ankylosaurus,Rex,23
Velociraptor,Longneck,46
Spinosaurus,Blue,68
Brachiosaurus,Pterry,81
Stegosaurus,Spiny,75
Stegosaurus,Cera,51
Allosaurus,Rex,8
Brachiosaurus,Longneck,4
Diplodocus,One-eye,20
Allosaurus,Cera,92
Ankylosaurus,Spiny,63
Tyrannosaurus,Spike,28
Velociraptor,Pterry,74
Diplodocus,Rex,53
Triceratops,Tank,33
Spinosaurus,Cera,78
Allosaurus,Blue,89
Diplodocus,Spike,47
Diplodocus,Spiny,27
Tyrannosaurus,Cera,79
Ankylosaurus,Spiny,52
Pterodactyl,Longneck,59
Allosaurus,One-eye,39
Ankylosaurus,Rex,58
Allosaurus,Spike,38
Brachiosaurus,Longneck,79
Stegosaurus,Tank,67
Ankylosaurus,Blue,24
Spinosaurus,Tiny,40
Allosaurus,Longneck,50
Brachiosaurus,Longneck,2
Pterodactyl,Tank,96
Diplodocus,Pterry,18
Spinosaurus,Spiny,19
Tyrannosaurus,Spiny,27
Stegosaurus,One-eye,18
Tyrannosaurus,Pterry,74
Tyrannosaurus,Blue,53
Diplodocus,Spiny,37
Tyrannosaurus,Pterry,77
Stegosaurus,Pterry,98
Ankylosaurus,Longneck,73
Velociraptor,Cera,31
Brachiosaurus,Blue,44
Brachiosaurus,Spike,52
Brachiosaurus,Spiny,94
Brachiosaurus,Pterry,60
Stegosaurus,One-eye,86
Diplodocus,Tiny,9
Spinosaurus,One-eye,79
Allosaurus,Tank,51
Spinosaurus,One-eye,44
Tyrannosaurus,Tiny,61
Ankylosaurus,Tank,19
Pterodactyl,Longneck,67
Ankylosaurus,Pterry,68
Brachiosaurus,One-eye,32
Tyrannosaurus,Tank,14
Stegosaurus,Blue,39
Brachiosaurus,Longneck,89
Tyrannosaurus,Cera,86
Velociraptor,Longneck,51
Ankylosaurus,Spike,63
Allosaurus,Spike,39
Allosaurus,Pterry,29
Allosaurus,One-eye,82
Spinosaurus,Pterry,22
Triceratops,Spike,53
Allosaurus,Spiny,11
Diplodocus,Rex,77
Tyrannosaurus,One-eye,64
Velociraptor,Rex,58
Triceratops,Tiny,24
Ankylosaurus,Spiny,77
Allosaurus,Spiny,48
Pterodactyl,Blue,27
Brachiosaurus,Spiny,88
Diplodocus,Tank,26
Triceratops,One-eye,52
Pterodactyl,Pterry,31
Pterodactyl,Longneck,27
Brachiosaurus,Cera,45
Velociraptor,Tank,14
Stegosaurus,One-eye,56
Velociraptor,Spike,22
Diplodocus,Pterry,4
Allosaurus,Longneck,26
Spinosaurus,One-eye,1
Stegosaurus,Tiny,67
Diplodocus,Rex,73
Tyrannosaurus,Rex,70
Spinosaurus,Tiny,30
Allosaurus,Spike,43
Tyrannosaurus,Blue,7
Brachiosaurus,Blue,64
Diplodocus,Spiny,50
Ankylosaurus,Pterry,45
Spinosaurus,Blue,23
Tyrannosaurus,One-eye,93
Spinosaurus,Tiny,60
Allosaurus,Rex,58
Triceratops,Pterry,62
Spinosaurus,Spiny,68
Triceratops,Longneck,60
Tyrannosaurus,One-eye,9
Pterodactyl,Tiny,40
Spinosaurus,Tiny,5
Stegosaurus,Pterry,57
Pterodactyl,Rex,49
Velociraptor,One-eye,71
Ankylosaurus,Cera,41
Spinosaurus,Pterry,61
Velociraptor,One-eye,87
Diplodocus,Tank,90
Velociraptor,Spike,9
Triceratops,Pterry,14
Tyrannosaurus,Cera,7
Diplodocus,One-eye,68
Brachiosaurus,Tank,3
Spinosaurus,Blue,66
Allosaurus,Tiny,49
Spinosaurus,Blue,22
Triceratops,Blue,21
Brachiosaurus,Longneck,21
Triceratops,Pterry,38
Spinosaurus,Longneck,75
Stegosaurus,Tiny,8
Diplodocus,Longneck,86
Tyrannosaurus,Tank,57
Tyrannosaurus,Longneck,50
Spinosaurus,Tiny,48
Ankylosaurus,Tank,89
Pterodactyl,Spiny,73
Stegosaurus,Spiny,15
Allosaurus,Pterry,13
Stegosaurus,Blue,77
Stegosaurus,Spike,98
Ankylosaurus,Longneck,8
Diplodocus,Longneck,59
Allosaurus,Rex,28
Pterodactyl,Rex,5
Diplodocus,One-eye,5
Stegosaurus,Pterry,37
Pterodactyl,Pterry,72
Pterodactyl,Spiny,58
Tyrannosaurus,Rex,84
Spinosaurus,Tank,48
Ankylosaurus,Tank,19
Spinosaurus,Longneck,79
Allosaurus,Longneck,32
Brachiosaurus,Blue,52
Triceratops,Tank,68
Ankylosaurus,Tank,19
Spinosaurus,Tiny,41
Ankylosaurus,Spiny,65
Spinosaurus,Spike,84
Triceratops,Tank,67
Ankylosaurus,Spiny,13
Pterodactyl,Longneck,78
Pterodactyl,Cera,95
Allosaurus,Spike,11
Tyrannosaurus,One-eye,72
Tyrannosaurus,One-eye,22
Velociraptor,Cera,68
Spinosaurus,Cera,71
Ankylosaurus,Spike,8
Spinosaurus,Rex,84
Stegosaurus,Spiny,20
Brachiosaurus,Tank,76
Brachiosaurus,Rex,86
Brachiosaurus,Spiny,62
Stegosaurus,Pterry,11
Pterodactyl,Tiny,19
Stegosaurus,Tiny,69
Tyrannosaurus,Cera,13
Ankylosaurus,One-eye,24
Ankylosaurus,Cera,73
Triceratops,Pterry,93
Diplodocus,Cera,38
Ankylosaurus,Tank,8
Brachiosaurus,One-eye,1
Allosaurus,Blue,26
Diplodocus,Tiny,0
Triceratops,Tank,37
Triceratops,One-eye,7
Diplodocus,One-eye,35
Ankylosaurus,Tank,23
Diplodocus,Tiny,69
Velociraptor,Tank,19
Spinosaurus,Blue,41
Stegosaurus,Pterry,40
Diplodocus,Tiny,22
Brachiosaurus,Spike,89
Triceratops,Spike,38
Velociraptor,Rex,99
Diplodocus,Spike,72
Brachiosaurus,Spike,19
Stegosaurus,Cera,36
Ankylosaurus,Spiny,35
Stegosaurus,Longneck,34
Allosaurus,Blue,95
Diplodocus,One-eye,91
Pterodactyl,Spike,40
Ankylosaurus,Tiny,75
Pterodactyl,Tank,26
Diplodocus,Rex,85
Allosaurus,Spike,96
Velociraptor,Cera,64
Diplodocus,Tiny,62
Stegosaurus,Spike,61
Pterodactyl,Rex,68
Velociraptor,Spiny,73
Pterodactyl,Spiny,84
Allosaurus,One-eye,84
Diplodocus,Spiny,20
Velociraptor,Tank,95
Spinosaurus,Rex,76
Allosaurus,Rex,13
Brachiosaurus,One-eye,20
Brachiosaurus,Tank,33
Allosaurus,Rex,3
Tyrannosaurus,Spiny,79
Ankylosaurus,Longneck,72
Stegosaurus,Spiny,95
Diplodocus,Spiny,8
Brachiosaurus,Cera,14
Diplodocus,Blue,17
Velociraptor,Tank,67
Ankylosaurus,Tank,20
Brachiosaurus,Rex,57
Allosaurus,Cera,24
Velociraptor,Spiny,33
Ankylosaurus,Tank,58
Triceratops,One-eye,54
Stegosaurus,Tank,53
Allosaurus,Tiny,66
Tyrannosaurus,Pterry,46
Velociraptor,Blue,78
Spinosaurus,Spike,60
Allosaurus,Spike,3
Brachiosaurus,Spike,75
Allosaurus,Tank,9
Brachiosaurus,One-eye,95
Pterodactyl,Cera,60
Spinosaurus,Blue,2
Velociraptor,Spike,88
Velociraptor,Spiny,69
Spinosaurus,Tiny,50
Brachiosaurus,Pterry,99
Velociraptor,Tank,40
Spinosaurus,Pterry,49
Stegosaurus,Longneck,55
Ankylosaurus,One-eye,56
Stegosaurus,Pterry,66
Allosaurus,Tank,63
Stegosaurus,Tiny,17
Allosaurus,One-eye,16
Triceratops,Spiny,37
Velociraptor,Blue,5
Spinosaurus,Spiny,8
Triceratops,Spiny,93
Diplodocus,One-eye,86
Brachiosaurus,Tiny,2
Triceratops,Spike,74
Triceratops,Longneck,9
Triceratops,Tank,31
Pterodactyl,Pterry,8
Brachiosaurus,Rex,51
Brachiosaurus,Rex,21
Ankylosaurus,Tank,44
Tyrannosaurus,Tiny,96
Triceratops,Tank,72
Stegosaurus,Pterry,91
Triceratops,Spiny,65
Stegosaurus,Rex,60
Spinosaurus,Spiny,18
Triceratops,Pterry,99
Triceratops,Tank,53
Diplodocus,Rex,78
Stegosaurus,Tiny,82
Ankylosaurus,Spiny,49
Tyrannosaurus,Longneck,74
Stegosaurus,Tiny,12
Brachiosaurus,Tiny,79
Brachiosaurus,Pterry,32
Ankylosaurus,Cera,25
Allosaurus,Rex,75
Velociraptor,Tiny,60
Ankylosaurus,Cera,78
Tyrannosaurus,Tank,10
Spinosaurus,One-eye,81
Diplodocus,Spike,47
Ankylosaurus,Cera,70
Tyrannosaurus,One-eye,83
Stegosaurus,One-eye,7
Ankylosaurus,Cera,73
Triceratops,Spike,68
Velociraptor,Rex,10
Brachiosaurus,Cera,5
Tyrannosaurus,Longneck,48
Diplodocus,Cera,7
Spinosaurus,Longneck,75
Diplodocus,Spike,4
Allosaurus,Pterry,34
Tyrannosaurus,Cera,4
Allosaurus,Cera,86
Triceratops,Blue,38
Ankylosaurus,Tiny,43
Allosaurus,Tank,26
Stegosaurus,Rex,69
Diplodocus,Blue,43
Brachiosaurus,Tank,20
Diplodocus,Spiny,54
Allosaurus,Cera,39
Pterodactyl,Cera,17
Velociraptor,Pterry,37
Pterodactyl,Spike,16
Pterodactyl,Cera,83
Diplodocus,Tiny,68
Allosaurus,Blue,83
Diplodocus,Spiny,65
Velociraptor,Spike,83
Tyrannosaurus,Spiny,3
Velociraptor,Cera,47
Brachiosaurus,Spike,84
Allosaurus,Cera,14
Spinosaurus,Tiny,11
Brachiosaurus,Longneck,45
Pterodactyl,Spiny,73
Tyrannosaurus,Tiny,41
Ankylosaurus,Spiny,90
Spinosaurus,Longneck,84
Allosaurus,Tank,58
Stegosaurus,Tiny,42
Diplodocus,One-eye,1
Pterodactyl,Tank,34
Stegosaurus,Rex,93
Stegosaurus,Longneck,94
Pterodactyl,Pterry,1
Triceratops,Tank,51
Pterodactyl,Longneck,10
Diplodocus,One-eye,95
Tyrannosaurus,Tank,47
Pterodactyl,Blue,76
Brachiosaurus,Tiny,0
Pterodactyl,Spike,87
Allosaurus,Blue,53
Spinosaurus,One-eye,50
Ankylosaurus,Tank,88
Triceratops,Spike,39
Tyrannosaurus,Cera,68
Ankylosaurus,Longneck,80
Triceratops,One-eye,35
Allosaurus,Longneck,84
Spinosaurus,Tank,63
Spinosaurus,Tank,83
Diplodocus,Blue,77
Diplodocus,Tiny,7
Ankylosaurus,One-eye,20
Pterodactyl,Cera,87
Pterodactyl,Longneck,70
Diplodocus,Tiny,58
Triceratops,Rex,69
Diplodocus,Spiny,55
Pterodactyl,Rex,53
Triceratops,Spiny,51
Brachiosaurus,Rex,92
Stegosaurus,Spike,36
Allosaurus,Rex,81
Pterodactyl,Tank,87
Stegosaurus,Rex,95
Stegosaurus,Tiny,24
Pterodactyl,Pterry,4
Velociraptor,One-eye,32
Stegosaurus,Pterry,37
Velociraptor,Rex,95
Tyrannosaurus,Pterry,41
Ankylosaurus,Rex,75
Allosaurus,Blue,44
Brachiosaurus,Tiny,57
Ankylosaurus,Cera,41
Spinosaurus,Longneck,20
Velociraptor,Tiny,48
Ankylosaurus,Rex,66
Pterodactyl,Blue,33
Brachiosaurus,Cera,15
Spinosaurus,Longneck,16
Velociraptor,Longneck,54
Ankylosaurus,Tiny,52
Stegosaurus,Spike,15
Velociraptor,Rex,83
Velociraptor,Tiny,35
Brachiosaurus,Spike,19
Pterodactyl,Pterry,39
Diplodocus,Spiny,9
Spinosaurus,Rex,37
Allosaurus,Cera,33
Velociraptor,Spike,95
Ankylosaurus,Pterry,43
Pterodactyl,Blue,91
Diplodocus,Spike,7
Pterodactyl,Cera,13
Brachiosaurus,One-eye,30
Ankylosaurus,Spiny,89
Tyrannosaurus,Spike,74
Ankylosaurus,Blue,62
Allosaurus,Tiny,50
Diplodocus,Tank,36
Tyrannosaurus,Rex,41
Velociraptor,Longneck,9
Brachiosaurus,Cera,78
Spinosaurus,Spike,78
Allosaurus,Blue,52
Velociraptor,Rex,90
Stegosaurus,Spike,37
Pterodactyl,Rex,26
Stegosaurus,Pterry,57
Velociraptor,Blue,5
Stegosaurus,Tank,92
Stegosaurus,Longneck,27
Stegosaurus,Tiny,64
Velociraptor,Spiny,84
Diplodocus,Tiny,90
Tyrannosaurus,Rex,30
Tyrannosaurus,Cera,3
Triceratops,Spike,95
Velociraptor,One-eye,36
Brachiosaurus,Spiny,87
Brachiosaurus,One-eye,89
Spinosaurus,Blue,90
Brachiosaurus,Tank,47
Ankylosaurus,Tank,64
Spinosaurus,Spiny,13
Ankylosaurus,Cera,95
Triceratops,Tiny,46
Ankylosaurus,Spiny,20
Ankylosaurus,Longneck,39
Velociraptor,Blue,9
Triceratops,Pterry,2
Pterodactyl,Tiny,4
Diplodocus,Rex,2
Triceratops,One-eye,84
Tyrannosaurus,Longneck,52
Diplodocus,One-eye,65
Velociraptor,Tiny,38
Tyrannosaurus,Tiny,67
Triceratops,Rex,59
Velociraptor,Cera,6
Pterodactyl,Tank,9
Diplodocus,Longneck,17
Allosaurus,Spiny,81
Spinosaurus,Longneck,40
Ankylosaurus,Rex,36
Velociraptor,Tank,39
Ankylosaurus,Rex,55
Diplodocus,Pterry,67
Diplodocus,Pterry,16
Spinosaurus,Tank,93
Tyrannosaurus,Tiny,59
Stegosaurus,Longneck,91
Triceratops,Spike,15
Triceratops,Cera,19
Stegosaurus,Spiny,7
Brachiosaurus,Tank,49
Ankylosaurus,Pterry,25
Tyrannosaurus,Blue,35
Stegosaurus,Spike,26
Diplodocus,One-eye,24
Brachiosaurus,Longneck,87
Brachiosaurus,Longneck,1
Stegosaurus,One-eye,84
Tyrannosaurus,Blue,10
Velociraptor,Spiny,28
Spinosaurus,Rex,41
Velociraptor,Cera,87
Tyrannosaurus,Tiny,59
Triceratops,Pterry,66
Diplodocus,Tiny,90
Allosaurus,Cera,14
Pterodactyl,Spike,1
Pterodactyl,Tank,2
Diplodocus,Blue,72
Stegosaurus,Blue,92
Ankylosaurus,Tank,80
Triceratops,Longneck,82
Spinosaurus,Longneck,91
Ankylosaurus,Spiny,34
Spinosaurus,Tank,66
Ankylosaurus,Pterry,8
Allosaurus,Tank,13
Velociraptor,Blue,88
Velociraptor,Tiny,66
Ankylosaurus,Cera,8
Spinosaurus,Blue,18
Stegosaurus,Spike,85
Spinosaurus,Tiny,75
Ankylosaurus,Pterry,22
Spinosaurus,Rex,66
Ankylosaurus,Longneck,47
Brachiosaurus,One-eye,53
Diplodocus,Cera,79
Allosaurus,Pterry,92
Pterodactyl,Rex,46
Stegosaurus,Longneck,25
Triceratops,One-eye,17
Spinosaurus,Cera,10
Brachiosaurus,Spiny,99
Ankylosaurus,Cera,59
Diplodocus,Blue,8
Stegosaurus,Longneck,83
Ankylosaurus,Spiny,56
Allosaurus,Longneck,50
Brachiosaurus,Spiny,10
Triceratops,Rex,74
Stegosaurus,Spike,56
Pterodactyl,One-eye,16
Allosaurus,Tank,81
Diplodocus,Longneck,74
Stegosaurus,Pterry,0
Stegosaurus,Spiny,73
Ankylosaurus,Spiny,89
Velociraptor,Rex,59
Ankylosaurus,Tank,56
Diplodocus,Cera,3
Triceratops,Pterry,48
Brachiosaurus,Spike,98
Stegosaurus,Spike,80
Spinosaurus,Tiny,61
Velociraptor,Tiny,84
Brachiosaurus,Cera,72
Triceratops,Blue,70
Diplodocus,Cera,56
Brachiosaurus,Rex,68
Velociraptor,Tank,73
Tyrannosaurus,Tank,81
Pterodactyl,Tiny,69
Pterodactyl,One-eye,15
Stegosaurus,Tiny,2
Tyrannosaurus,Spiny,17
Diplodocus,Tiny,90
Stegosaurus,Spike,91
Stegosaurus,Rex,58
Pterodactyl,Spike,40
Spinosaurus,Spike,39
Ankylosaurus,Pterry,42
Diplodocus,Longneck,77
Diplodocus,One-eye,41
Allosaurus,Tiny,0
Spinosaurus,Tiny,85
Tyrannosaurus,Tiny,13
Ankylosaurus,Spiny,26
Tyrannosaurus,Spiny,65
Tyrannosaurus,Rex,58
Ankylosaurus,Longneck,83
Tyrannosaurus,Tank,75
Diplodocus,Tiny,1
Tyrannosaurus,Spiny,54
Triceratops,Tank,25
Velociraptor,Pterry,34
Brachiosaurus,Tank,13
Tyrannosaurus,Pterry,82
Tyrannosaurus,Spiny,47
Diplodocus,Blue,82
Pterodactyl,Cera,40
Velociraptor,Spiny,33
Pterodactyl,Spiny,12
Ankylosaurus,Cera,55
Ankylosaurus,Spike,45
Ankylosaurus,Spiny,3
Pterodactyl,Blue,55
Stegosaurus,Rex,98
Brachiosaurus,One-eye,84
Pterodactyl,Rex,60
Stegosaurus,Spiny,98
Diplodocus,Longneck,90
Pterodactyl,Spiny,13
Tyrannosaurus,Pterry,61
Triceratops,Tiny,79
Allosaurus,Longneck,75
Ankylosaurus,Spike,81
Triceratops,Spike,44
Ankylosaurus,Blue,76
Diplodocus,Tiny,55
Brachiosaurus,Tank,71
Pterodactyl,Spike,30
Allosaurus,Pterry,95
Allosaurus,Longneck,42
Brachiosaurus,Pterry,66
Diplodocus,Tank,70
Velociraptor,Spiny,33
Brachiosaurus,Tank,47
Triceratops,Blue,2
Ankylosaurus,Pterry,72
Ankylosaurus,Cera,66
Tyrannosaurus,Longneck,20
Velociraptor,Rex,71
Pterodactyl,Spike,55
Triceratops,Spike,3
Tyrannosaurus,Spike,44
Diplodocus,Rex,55
Tyrannosaurus,Spiny,68
Diplodocus,Cera,44
Diplodocus,Pterry,43
Diplodocus,Rex,11
Brachiosaurus,Pterry,9
Diplodocus,Spike,76
Diplodocus,Spike,95
Triceratops,Cera,18
Velociraptor,Tank,94
Triceratops,Rex,98
Tyrannosaurus,Spiny,23
Tyrannosaurus,Blue,30
Triceratops,One-eye,61
Brachiosaurus,Tiny,1
Triceratops,Spike,48
Tyrannosaurus,Tiny,45
Tyrannosaurus,Tiny,68
Pterodactyl,One-eye,28
Stegosaurus,Cera,94
Brachiosaurus,Cera,70
Velociraptor,Rex,94
Tyrannosaurus,One-eye,47
Stegosaurus,Blue,38
Triceratops,Spike,18
Brachiosaurus,Cera,19
Ankylosaurus,Tank,24
Brachiosaurus,Longneck,74
Stegosaurus,Longneck,95
Tyrannosaurus,Spike,41
Stegosaurus,Rex,74
Allosaurus,Tank,65
Ankylosaurus,Tiny,15
Allosaurus,Longneck,23
Pterodactyl,Rex,30
Diplodocus,One-eye,55
Triceratops,Longneck,58
Diplodocus,Rex,44
Tyrannosaurus,Pterry,74
Brachiosaurus,Cera,56
Ankylosaurus,Longneck,13
Spinosaurus,Blue,70
Velociraptor,Spike,21
Allosaurus,Longneck,50
Ankylosaurus,Rex,6
Tyrannosaurus,Longneck,23
Allosaurus,Pterry,82
Pterodactyl,One-eye,28
Tyrannosaurus,Cera,92
Tyrannosaurus,Tiny,73
Ankylosaurus,Rex,1
Diplodocus,Tank,72
Brachiosaurus,Spiny,14
Triceratops,Pterry,3
Pterodactyl,Tiny,17
Allosaurus,Spike,89
Velociraptor,Rex,37
Ankylosaurus,Longneck,52
Pterodactyl,Spike,95
Velociraptor,Blue,85
Tyrannosaurus,Tank,63
Stegosaurus,Tiny,95
Diplodocus,Tank,92
Diplodocus,One-eye,38
Spinosaurus,Pterry,55
Tyrannosaurus,Tiny,41
Tyrannosaurus,One-eye,72
Stegosaurus,Spike,76
Ankylosaurus,Spiny,36
Triceratops,Tank,52
Brachiosaurus,Blue,73
Tyrannosaurus,Longneck,60
Ankylosaurus,Tank,68
Allosaurus,Blue,10
Brachiosaurus,Tank,83
Velociraptor,Spike,55
Velociraptor,Pterry,74
Stegosaurus,Spiny,66
Velociraptor,One-eye,36
Brachiosaurus,Cera,21
Velociraptor,Cera,17
Velociraptor,Rex,99
Ankylosaurus,Longneck,87
Allosaurus,Tiny,32
Triceratops,Blue,80
Brachiosaurus,Cera,98
Brachiosaurus,Tank,65
Ankylosaurus,Longneck,77
Triceratops,Tiny,63
Diplodocus,Pterry,12
Allosaurus,Tiny,37
Tyrannosaurus,Pterry,21
Tyrannosaurus,Tank,81
Stegosaurus,Pterry,87
Triceratops,One-eye,1
Triceratops,Tiny,95
Spinosaurus,Cera,46
Tyrannosaurus,Pterry,17
Triceratops,Rex,97
Brachiosaurus,Tiny,18
Spinosaurus,Spiny,32
Tyrannosaurus,Cera,22
Ankylosaurus,Cera,92
Tyrannosaurus,Spiny,25
Velociraptor,Longneck,24
Allosaurus,Tiny,69
Allosaurus,Spiny,9
Allosaurus,Spiny,51
Brachiosaurus,Tiny,65
Velociraptor,Pterry,31
Allosaurus,Pterry,65
Tyrannosaurus,Spike,96
Brachiosaurus,Pterry,74
Ankylosaurus,Rex,7
Diplodocus,One-eye,66
Diplodocus,Spiny,75
Velociraptor,Spiny,73
Allosaurus,Spike,70
Pterodactyl,Tiny,25
Stegosaurus,Cera,7
Stegosaurus,Blue,17
Ankylosaurus,Pterry,70
Velociraptor,Cera,58
Brachiosaurus,Cera,91
Allosaurus,Cera,38
Stegosaurus,Blue,68
Triceratops,Longneck,49
Stegosaurus,Spiny,4
Spinosaurus,Pterry,34
Velociraptor,Blue,57
Ankylosaurus,One-eye,99
Pterodactyl,Tank,11
Velociraptor,Blue,8
Pterodactyl,Spiny,53
Stegosaurus,Blue,84
Brachiosaurus,Tank,52
Velociraptor,Pterry,51
Ankylosaurus,Tiny,76
Tyrannosaurus,Rex,47
Diplodocus,Pterry,96
Allosaurus,Blue,32
Spinosaurus,Spike,80
Spinosaurus,One-eye,7
Spinosaurus,Tiny,54
Spinosaurus,One-eye,71
Spinosaurus,Cera,87
Triceratops,Tiny,71
Velociraptor,Cera,34
Stegosaurus,Spiny,88
Allosaurus,Rex,73
Spinosaurus,Blue,97
Diplodocus,Cera,19
Allosaurus,One-eye,58
Stegosaurus,Cera,44
Diplodocus,One-eye,37
Triceratops,Spiny,90
Ankylosaurus,Longneck,87
Triceratops,Cera,43
Stegosaurus,Pterry,81
Spinosaurus,Rex,68
Diplodocus,Longneck,99
Velociraptor,Pterry,15
Diplodocus,Rex,29
Brachiosaurus,Spike,92
Ankylosaurus,Tank,40
Brachiosaurus,Spike,18
Velociraptor,Tank,89
Ankylosaurus,Tank,52
Diplodocus,Tiny,37
Velociraptor,Pterry,55
Triceratops,Spike,50
Stegosaurus,Longneck,88
Allosaurus,Tank,80
Allosaurus,Tiny,49
Allosaurus,Tank,34
Tyrannosaurus,Tiny,24
Brachiosaurus,Tiny,47
Pterodactyl,Tiny,34
Stegosaurus,Blue,88
Allosaurus,Blue,52
Ankylosaurus,Rex,77
Stegosaurus,Tiny,29
Triceratops,Blue,50
Allosaurus,Cera,40
Spinosaurus,Tank,28
Pterodactyl,Longneck,85
Diplodocus,Tank,11
Pterodactyl,Cera,22
Brachiosaurus,Rex,46
Pterodactyl,Rex,82
Spinosaurus,Spiny,88
Spinosaurus,Spike,34
Triceratops,Blue,29
Stegosaurus,Pterry,54
Spinosaurus,Tank,96
Triceratops,Longneck,72
Triceratops,Pterry,92
Pterodactyl,Tiny,13
Velociraptor,Rex,99
Tyrannosaurus,Spiny,79
Pterodactyl,Tiny,68
Stegosaurus,Spiny,32
Spinosaurus,Longneck,8
Allosaurus,One-eye,47
Tyrannosaurus,One-eye,73
Tyrannosaurus,Longneck,82
Diplodocus,Rex,62
Velociraptor,Cera,41
Allosaurus,Rex,16
Velociraptor,Spiny,52
Stegosaurus,Cera,0
Stegosaurus,Spiny,99
Pterodactyl,Pterry,13
Tyrannosaurus,Blue,42
Ankylosaurus,Blue,83
Ankylosaurus,One-eye,77
Diplodocus,Blue,4
Brachiosaurus,Rex,95
Spinosaurus,Cera,80
Stegosaurus,Longneck,9
Spinosaurus,Longneck,82
Brachiosaurus,Blue,29
Tyrannosaurus,Rex,57
Velociraptor,Cera,21
Velociraptor,Blue,26
Tyrannosaurus,Tiny,89
Allosaurus,Spike,0
Stegosaurus,Blue,29
Velociraptor,Pterry,60
Allosaurus,Spike,28
Spinosaurus,Rex,81
Allosaurus,Spike,20
Allosaurus,Spiny,27
Velociraptor,Pterry,36
Brachiosaurus,Spike,47
Tyrannosaurus,Longneck,66
Diplodocus,Longneck,26
Allosaurus,Cera,64
Velociraptor,Spiny,89
Pterodactyl,Pterry,68
Allosaurus,Tiny,18
Brachiosaurus,Blue,40
Pterodactyl,Pterry,74
Velociraptor,Pterry,20
Ankylosaurus,Spike,57
Diplodocus,One-eye,42
Allosaurus,Blue,52
Velociraptor,Blue,45
Ankylosaurus,Tiny,95
Ankylosaurus,One-eye,18
Velociraptor,Pterry,95
Ankylosaurus,Tank,4
Tyrannosaurus,Tank,62
Velociraptor,Pterry,59
Diplodocus,Spike,24
Allosaurus,One-eye,18
Tyrannosaurus,Pterry,93
Triceratops,Longneck,40
Ankylosaurus,Longneck,25
Triceratops,One-eye,17
Brachiosaurus,Rex,18
Spinosaurus,Pterry,78
Allosaurus,Rex,50
Ankylosaurus,Spike,50
Triceratops,Tank,38
Velociraptor,Blue,71
Triceratops,Spike,95
Stegosaurus,Cera,2
Velociraptor,Tank,13
Pterodactyl,Spike,37
Stegosaurus,Pterry,35
Pterodactyl,Spiny,68
Allosaurus,Rex,26
Triceratops,Longneck,99
Diplodocus,Cera,2
Tyrannosaurus,Tank,92
Velociraptor,Cera,52
Brachiosaurus,Tiny,35
Stegosaurus,One-eye,39
Pterodactyl,Pterry,98
Triceratops,One-eye,45
Spinosaurus,Spike,25
Triceratops,Spiny,40
Velociraptor,Pterry,78
Brachiosaurus,One-eye,3
Tyrannosaurus,Blue,52
Triceratops,Spiny,75
Spinosaurus,Spiny,2
Velociraptor,Cera,48
Ankylosaurus,Rex,91
Diplodocus,Spiny,71
Spinosaurus,One-eye,30
Triceratops,Tiny,84
Velociraptor,Tank,70
Diplodocus,Tiny,31
Brachiosaurus,Tiny,38
Pterodactyl,Cera,22
Triceratops,Cera,58
Velociraptor,Tiny,51
Triceratops,Longneck,85
Velociraptor,Blue,13
Spinosaurus,Longneck,62
Pterodactyl,Tiny,71
Pterodactyl,Tiny,88
Triceratops,Pterry,81
Triceratops,Longneck,0
Tyrannosaurus,Rex,0
Pterodactyl,One-eye,6
Stegosaurus,One-eye,99
Spinosaurus,Tank,70
Spinosaurus,One-eye,24
Ankylosaurus,Tank,2
Allosaurus,One-eye,94
Brachiosaurus,Rex,69
Allosaurus,Rex,51
Velociraptor,Tank,46
Allosaurus,Tiny,91
Brachiosaurus,Tank,9
Stegosaurus,Tiny,16
Diplodocus,Rex,90
Velociraptor,Spike,42
Spinosaurus,Tiny,2
Ankylosaurus,Spike,44
Allosaurus,Rex,67
Diplodocus,Tiny,67
Allosaurus,Blue,24
Tyrannosaurus,Cera,30
Tyrannosaurus,One-eye,44
Allosaurus,Tiny,11
Stegosaurus,Tiny,52
Tyrannosaurus,Spiny,5
Tyrannosaurus,Rex,40
Brachiosaurus,Spiny,17
Diplodocus,Longneck,60
Pterodactyl,Spiny,64
Tyrannosaurus,Rex,26
Triceratops,Longneck,74
Velociraptor,Spike,42
Ankylosaurus,Spiny,90
Triceratops,Spiny,51
Triceratops,Tiny,68
Allosaurus,Spike,44
Allosaurus,Cera,46
Brachiosaurus,Longneck,75
Pterodactyl,Blue,16
Velociraptor,Blue,20
Tyrannosaurus,One-eye,0
Allosaurus,Cera,10
Allosaurus,Longneck,45
Diplodocus,Rex,64
Ankylosaurus,Tank,34
Velociraptor,Spike,60
Ankylosaurus,Cera,47
Ankylosaurus,Spiny,45
Allosaurus,Pterry,45
Triceratops,Cera,15
Brachiosaurus,Longneck,5
Spinosaurus,Blue,17
